lockitver|DO NOT DELETE THIS LINE! 2896
trp_multiplayer_profile_troop_male|multiplayer profile troop male
trp_multiplayer_profile_troop_male_pl|multiplayer profile troop male
trp_multiplayer_profile_troop_female|multiplayer profile troop female
trp_multiplayer_profile_troop_female_pl|multiplayer profile troop female
trp_temp_troop|Temp Troop
trp_temp_troop_pl|Temp Troop
trp_find_item_cheat|find item cheat
trp_find_item_cheat_pl|find item cheat
trp_random_town_sequence|Willkürliche Stadtsequenz
trp_random_town_sequence_pl|Willkürliche Stadtsequenz
trp_tournament_participants|Turnierteilnehmer
trp_tournament_participants_pl|Turnierteilnehmer
trp_tutorial_maceman|Streitkolbenkämpfer
trp_tutorial_maceman_pl|Streitkolbenkämpfer
trp_tutorial_archer|Bogenschütze
trp_tutorial_archer_pl|Bogenschütze
trp_tutorial_swordsman|Schwertkämpfer
trp_tutorial_swordsman_pl|Schwertkämpfer
trp_novice_fighter|Knappe
trp_novice_fighter_pl|Knappen
trp_regular_fighter|Regulärer Kämpfer
trp_regular_fighter_pl|Reguläre Kämpfer
trp_veteran_fighter|Veteran
trp_veteran_fighter_pl|Veteranen
trp_champion_fighter|Recke
trp_champion_fighter_pl|Recke
trp_arena_training_fighter_1|Knappe
trp_arena_training_fighter_1_pl|Knappen
trp_arena_training_fighter_2|Knappe
trp_arena_training_fighter_2_pl|Knappen
trp_arena_training_fighter_3|Regulärer Kämpfer
trp_arena_training_fighter_3_pl|Reguläre Kämpfer
trp_arena_training_fighter_4|Regulärer Kämpfer
trp_arena_training_fighter_4_pl|Reguläre Kämpfer
trp_arena_training_fighter_5|Regulärer Kämpfer
trp_arena_training_fighter_5_pl|Reguläre Kämpfer
trp_arena_training_fighter_6|Veteran
trp_arena_training_fighter_6_pl|Veteranen
trp_arena_training_fighter_7|Veteran
trp_arena_training_fighter_7_pl|Veteranen
trp_arena_training_fighter_8|Veteran
trp_arena_training_fighter_8_pl|Veteranen
trp_arena_training_fighter_9|Recke
trp_arena_training_fighter_9_pl|Reckeen
trp_arena_training_fighter_10|Recke
trp_arena_training_fighter_10_pl|Recken
trp_cattle|Rind
trp_cattle_pl|Rinder
trp_mercenaries_end|mercenaries end
trp_mercenaries_end_pl|mercenaries end
trp_swadian_messenger|Swadischer Bote
trp_swadian_messenger_pl|Swadische Boten
trp_swadian_deserter|Swadischer Deserteur
trp_swadian_deserter_pl|Swadische Deserteure
trp_swadian_prison_guard|Gefängniswache
trp_swadian_prison_guard_pl|Gefängniswachen
trp_swadian_castle_guard|Burgwache
trp_swadian_castle_guard_pl|Burgwachen
trp_vaegir_messenger|Vaegir-Bote
trp_vaegir_messenger_pl|Vaegir-Boten
trp_vaegir_deserter|Vaegir-Deserteur
trp_vaegir_deserter_pl|Vaegir-Deserteure
trp_vaegir_prison_guard|Gefängniswache
trp_vaegir_prison_guard_pl|Gefängniswachen
trp_vaegir_castle_guard|Burgwache
trp_vaegir_castle_guard_pl|Burgwachen
trp_khergit_messenger|Khergit-Bote
trp_khergit_messenger_pl|Khergit-Boten
trp_khergit_deserter|Khergit-Deserteur
trp_khergit_deserter_pl|Khergit-Deserteure
trp_khergit_prison_guard|Gefängniswache
trp_khergit_prison_guard_pl|Gefängniswachen
trp_khergit_castle_guard|Burgwache
trp_khergit_castle_guard_pl|Burgwachen
trp_nord_messenger|Nord-Bote
trp_nord_messenger_pl|Nord-Boten
trp_nord_deserter|Nord-Deserteur
trp_nord_deserter_pl|Nord-Deserteure
trp_nord_prison_guard|Gefängniswache
trp_nord_prison_guard_pl|Gefängniswachen
